Distance,Last Finish pos,Last-1 Finish pos,Weight,Wins,Places,win%,Place%,Course Wins,Course Places,Course Starts,Distance Wins,Distance Places,Good Wins,Good Places,Good Starts,age,1Up Wins,1Up Places,1Up Starts,2Up Wins,2Up Places,2Up Starts,3Up Wins,3Up Places,3Up Starts,4Up Wins,4Up Places,4Up Starts,Last Base Rating,Last Finish Pos,Last-1 Base Rating,Last-1 WFA Rating,Last-1 Finish Pos,Last-2 Base Rating,Last-2 WFA Rating,Last-2 Finish Pos,Last-3 Base Rating,Last-3 WFA Rating,Last-3 Finish Pos,Last-4 Base Rating,Last-4 WFA Rating,Last-4 Finish Pos,Joc Ovrl12m Wins,Joc Ovrl12m Places,Joc Ovrl12m Starts,Trn Loc12m Wins,Trn Loc12m Places,Trn Loc12m Starts,Trn Loc5y Wins,Trn Loc5y Places,Trn Loc5y Starts,Trn Ovrl12m Wins,Trn Ovrl12m Places,Trn Ovrl12m Starts,Joc/Trn Wins,Joc/Trn Starts,Last Dist,Last Margin,Last Weight,Last-1 Dist,Last-1 Margin,Last-1 Weight,Last-2 Dist,Last-2 Margin,Last-2 Weight,Last-3 Dist,Last-3 Margin,Last-3 Weight
1400,2.0,1.0,57.5,1,6,9.0,55.0,0,0,1,0,3,1,4,8,3,0.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,38.0,2.0,34.0,34.5,1.0,33.0,33.5,2.0,27.0,28.0,7.0,32.5,34.5,2.0,23,41,201,18,41,152,83,142,564,58,108,451,1,31,1600.0,0.1,58.0,1600.0,0.2,58.0,1400.0,0.8,58.0,1600.0,3.6,57.5
1400,1.0,9.0,57.5,1,0,20.0,0.0,0,0,1,0,0,1,0,3,3,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,1.0,22.0,23.5,9.0,25.5,27.5,10.0,18.5,23.5,14.0,21.0,26.5,12.0,52,95,417,51,95,349,166,229,883,132,214,833,23,128,1600.0,0.4,58.0,1600.0,8.3,58.0,1400.0,6.4,57.0,1400.0,9.8,56.0
1400,2.0,1.0,57.5,1,4,6.0,25.0,1,1,2,0,2,0,2,11,3,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,30.5,2.0,28.5,29.0,1.0,7.0,8.0,8.0,26.5,27.5,8.0,24.5,26.0,11.0,5,7,39,26,63,252,31,74,241,59,152,750,4,22,1215.0,1.3,54.0,1230.0,0.3,54.0,1900.0,14.0,54.0,1400.0,3.7,58.0
1400,6.0,1.0,57.5,1,0,25.0,0.0,1,0,3,1,0,0,0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,22.5,6.0,31.5,32.0,1.0,25.0,25.5,6.0,16.5,18.0,7.0,,,,50,98,582,6,4,28,10,12,85,7,5,39,0,1,1560.0,10.1,53.5,1400.0,5.3,54.0,1400.0,5.0,55.0,1200.0,12.0,55.5
1400,4.0,1.0,55.5,1,1,33.0,33.0,0,0,0,0,1,0,1,2,3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37.5,4.0,36.5,37.0,1.0,32.5,34.0,3.0,,,,,,,59,128,644,14,17,76,52,67,324,25,51,230,0,1,1600.0,4.3,55.5,1600.0,0.8,57.0,1400.0,2.8,57.0,,,
1400,0.0,1.0,55.5,1,1,20.0,20.0,1,0,1,1,0,1,1,5,3,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,26.0,10.0,34.0,36.0,1.0,26.0,29.5,6.0,29.0,33.0,5.0,31.5,36.0,2.0,16,32,140,8,7,46,13,33,157,12,24,116,1,1,1200.0,8.8,56.5,1400.0,0.1,56.5,1400.0,5.5,56.0,1200.0,2.8,55.5
1400,6.0,1.0,55.5,1,3,13.0,38.0,1,1,3,1,1,0,2,5,3,0.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,34.5,6.0,33.0,33.5,1.0,30.5,31.0,3.0,24.0,28.0,11.0,31.5,36.0,2.0,30,49,240,31,53,256,125,159,756,97,161,721,8,31,1600.0,6.3,55.5,1400.0,2.3,55.5,1215.0,1.8,55.5,1400.0,6.0,55.5
1400,0.0,6.0,55.5,1,1,7.0,7.0,0,0,0,0,0,1,1,10,3,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,26.0,11.0,30.0,30.0,6.0,21.0,21.5,11.0,36.5,37.0,2.0,32.0,36.5,11.0,32,91,465,2,2,12,3,16,67,8,8,54,0,1,1400.0,5.4,53.5,1200.0,6.1,56.5,1200.0,8.6,53.5,1200.0,1.3,58.0
2200,0.0,0.0,60.0,4,13,10.0,31.0,1,0,2,3,8,2,13,34,6,1.0,0.0,6.0,0.0,2.0,5.0,0.0,2.0,5.0,0.0,3.0,5.0,40.5,14.0,42.0,42.0,15.0,25.5,25.5,12.0,48.0,48.0,2.0,44.5,44.5,6.0,52,95,417,51,95,349,166,229,883,132,214,833,23,128,3200.0,7.6,52.0,2600.0,6.8,54.5,2400.0,18.9,57.0,2200.0,1.5,60.0
2200,6.0,0.0,59.0,8,4,29.0,14.0,1,1,2,5,0,3,3,16,5,2.0,1.0,7.0,3.0,1.0,6.0,1.0,2.0,6.0,1.0,0.0,6.0,46.0,6.0,41.0,41.0,10.0,47.5,47.5,6.0,50.0,50.0,3.0,36.5,36.5,11.0,64,68,294,51,95,349,166,229,883,132,214,833,9,32,1400.0,5.3,59.0,2040.0,8.5,59.0,2100.0,3.8,58.0,1950.0,1.0,55.0
2200,3.0,1.0,58.5,7,12,18.0,30.0,0,0,0,3,6,5,8,27,7,0.0,2.0,5.0,1.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,4.0,51.0,3.0,52.0,52.0,1.0,42.5,42.5,5.0,18.5,18.5,14.0,46.0,46.0,3.0,75,185,783,13,16,99,57,116,525,18,35,182,2,7,2200.0,0.6,57.5,2000.0,0.2,55.0,2400.0,5.8,52.0,3200.0,23.0,57.0
2200,9.0,3.0,58.0,1,7,6.0,41.0,0,0,0,0,6,1,6,16,7,0.0,2.0,4.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,3.0,39.0,9.0,48.5,48.5,3.0,38.0,38.0,15.0,40.0,40.0,6.0,46.0,46.0,4.0,30,49,240,11,14,94,31,56,266,31,52,313,1,33,2000.0,7.6,55.0,2000.0,0.2,54.5,1600.0,10.0,56.0,1600.0,7.3,55.0
2200,8.0,5.0,56.5,8,21,12.0,32.0,0,2,5,3,0,4,7,33,7,1.0,0.0,8.0,0.0,1.0,7.0,0.0,4.0,7.0,0.0,3.0,5.0,41.5,8.0,43.0,43.0,5.0,38.5,38.5,13.0,47.0,47.0,3.0,44.0,44.0,5.0,3,16,99,0,2,8,1,7,17,3,6,26,1,8,1600.0,5.4,53.0,1400.0,5.0,54.0,1600.0,10.3,55.0,1950.0,4.3,60.0
2200,7.0,9.0,55.5,8,8,15.0,15.0,0,1,1,4,3,6,5,42,7,1.0,2.0,8.0,0.0,1.0,8.0,1.0,0.0,6.0,1.0,0.0,5.0,43.0,7.0,40.0,40.0,9.0,43.5,43.5,8.0,51.0,51.0,2.0,49.0,49.0,6.0,3,16,123,0,2,7,5,8,50,1,5,23,0,6,1600.0,5.1,53.0,1400.0,7.3,53.5,1600.0,8.9,59.0,1950.0,0.8,53.0
2200,3.0,3.0,55.0,5,10,21.0,42.0,0,1,2,4,7,1,2,7,6,1.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,2.0,4.0,45.0,3.0,46.0,46.0,3.0,46.0,46.0,4.0,51.0,51.0,4.0,49.5,49.5,1.0,32,91,465,0,2,14,10,21,122,2,8,46,0,5,2200.0,4.6,53.0,2100.0,2.1,58.0,2400.0,5.7,52.0,2400.0,2.2,53.5
2200,1.0,3.0,54.5,4,3,33.0,25.0,1,0,1,2,0,1,2,8,4,0.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,50.5,1.0,47.0,47.0,3.0,42.0,42.5,9.0,46.5,48.5,4.0,49.0,53.5,1.0,35,76,468,2,2,21,9,36,120,14,21,96,10,55,1950.0,1.0,58.5,1600.0,1.8,60.5,1400.0,5.9,52.5,1400.0,3.4,54.0
2200,0.0,0.0,54.0,6,1,35.0,6.0,0,0,0,4,0,5,1,13,6,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,41.5,11.0,44.0,44.0,10.0,19.0,19.0,13.0,35.5,35.5,8.0,48.0,48.0,7.0,34,80,578,2,1,10,1,4,21,3,4,36,0,6,2000.0,8.7,57.0,1400.0,7.6,55.0,2800.0,25.0,56.0,2600.0,14.0,55.5
2200,4.0,0.0,54.0,6,2,21.0,7.0,0,0,1,5,2,3,2,21,6,0.0,0.0,7.0,3.0,0.0,6.0,2.0,0.0,5.0,0.0,1.0,4.0,31.5,4.0,34.5,34.5,10.0,37.5,37.5,7.0,19.5,19.5,11.0,42.0,42.0,9.0,50,98,582,1,1,9,14,15,73,2,4,33,0,1,1950.0,11.8,57.5,1600.0,8.8,57.0,2000.0,10.0,56.5,2100.0,23.0,55.0
2200,4.0,5.0,53.0,6,10,20.0,33.0,0,0,1,3,5,5,8,19,5,0.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,4.0,47.0,4.0,51.0,51.0,5.0,45.5,45.5,1.0,47.0,47.0,4.0,48.5,48.5,1.0,16,32,140,51,95,349,166,229,883,132,214,833,0,4,2200.0,1.9,57.5,2000.0,2.0,57.0,2100.0,0.8,52.5,2200.0,3.8,53.0
2200,6.0,6.0,53.0,6,16,12.0,31.0,0,0,0,4,10,5,12,37,8,0.0,2.0,8.0,0.0,3.0,7.0,0.0,3.0,6.0,2.0,1.0,5.0,38.5,6.0,50.5,50.5,6.0,16.0,16.0,17.0,46.0,46.0,9.0,52.5,52.5,2.0,59,128,644,3,15,52,12,26,123,11,35,121,0,0,2200.0,6.2,56.5,2200.0,1.0,53.0,3200.0,70.0,56.5,2200.0,6.6,54.5
2200,2.0,0.0,53.0,5,9,13.0,24.0,2,3,10,1,3,4,6,28,5,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,44.0,2.0,41.5,41.5,11.0,37.5,37.5,8.0,45.5,45.5,5.0,37.0,37.0,11.0,106,216,1036,1,6,29,8,24,104,2,9,45,0,2,1950.0,1.0,54.0,2000.0,7.7,57.0,2100.0,4.0,51.5,2200.0,3.9,53.0
2200,2.0,1.0,53.0,1,4,8.0,31.0,1,0,1,0,3,0,4,11,3,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,44.0,2.0,34.0,34.5,1.0,19.5,20.0,11.0,33.0,33.5,3.0,30.5,31.0,3.0,8,17,197,4,7,28,11,24,74,11,15,92,0,0,2400.0,0.2,54.0,1950.0,0.2,66.0,2100.0,13.0,54.0,2100.0,0.5,54.5
1400,0.0,7.0,61.0,5,2,22.0,9.0,4,1,6,4,2,1,0,10,8,1.0,1.0,4.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,0.0,3.0,32.5,13.0,33.0,33.0,7.0,40.0,40.0,4.0,40.0,40.0,4.0,40.0,40.0,1.0,23,41,201,2,0,5,8,6,42,2,0,11,2,2,1400.0,6.9,56.5,1400.0,5.0,56.0,1400.0,2.4,54.5,1400.0,1.2,53.0
1400,0.0,7.0,59.5,5,12,15.0,36.0,0,2,5,2,4,2,3,16,6,0.0,0.0,5.0,0.0,2.0,5.0,0.0,2.0,3.0,1.0,1.0,3.0,28.5,12.0,9.0,9.0,7.0,40.5,40.5,1.0,39.5,39.5,1.0,34.5,34.5,3.0,31,67,429,6,3,19,8,11,51,11,10,63,1,6,1200.0,7.1,56.0,1200.0,22.3,54.5,1600.0,0.3,57.5,1600.0,1.5,56.0
1400,5.0,2.0,59.0,3,6,18.0,35.0,0,0,0,1,1,3,6,16,5,0.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,38.0,5.0,37.5,37.5,2.0,36.5,36.5,2.0,38.0,38.0,5.0,35.5,35.5,8.0,28,75,334,13,16,99,57,116,525,18,35,182,0,0,1400.0,1.6,57.0,1200.0,2.0,57.0,1550.0,2.5,54.0,1400.0,1.8,52.0
1400,2.0,1.0,59.0,4,7,15.0,27.0,0,0,1,0,0,3,6,20,5,0.0,1.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,38.5,2.0,39.5,39.5,1.0,38.5,38.5,2.0,36.5,36.5,2.0,33.5,33.5,3.0,50,98,582,6,15,75,37,57,318,25,58,312,10,116,1200.0,2.5,59.0,1200.0,2.5,60.0,1200.0,0.2,60.0,1200.0,1.5,59.5
1400,0.0,1.0,58.5,3,2,18.0,12.0,1,0,1,1,0,0,0,5,5,1.0,2.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,33.5,11.0,35.5,35.5,1.0,34.0,34.0,10.0,27.0,27.0,6.0,34.0,34.0,5.0,8,17,197,1,0,14,3,3,32,4,4,37,1,4,1200.0,6.4,59.0,1400.0,0.3,56.0,1300.0,4.7,57.0,1650.0,9.7,57.5
1400,9.0,7.0,58.0,3,1,30.0,10.0,0,0,0,2,1,1,1,6,4,2.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,35.5,9.0,38.0,38.0,7.0,41.5,43.0,1.0,39.0,40.5,8.0,38.5,40.0,5.0,30,49,240,31,53,256,125,159,756,97,161,721,8,31,1400.0,4.7,54.0,1200.0,2.9,57.0,1500.0,3.0,51.5,1500.0,2.2,57.5
1400,1.0,6.0,57.5,3,4,30.0,40.0,0,3,3,3,3,3,2,8,4,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,40.5,1.0,39.0,39.5,6.0,38.5,39.0,3.0,36.0,37.0,3.0,37.0,38.5,1.0,106,216,1036,6,19,85,22,54,215,24,50,251,0,1,1400.0,0.1,55.5,1400.0,2.0,56.0,1400.0,1.9,55.5,1400.0,3.6,55.5
1400,5.0,6.0,57.5,3,8,12.0,31.0,0,0,0,1,6,3,2,16,7,2.0,2.0,9.0,0.0,1.0,6.0,0.0,1.0,4.0,1.0,1.0,3.0,35.0,5.0,38.5,38.5,6.0,31.0,31.0,4.0,38.0,38.0,3.0,34.0,34.0,12.0,64,68,294,3,8,29,30,41,187,8,20,95,2,7,1400.0,1.7,54.5,1200.0,2.4,58.0,1400.0,4.0,52.5,1400.0,2.3,59.0
1400,5.0,0.0,57.0,2,4,20.0,40.0,0,1,1,1,1,1,1,4,4,1.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,38.5,5.0,31.5,33.0,11.0,38.0,39.5,7.0,46.0,48.0,1.0,40.5,42.5,4.0,54,80,360,31,53,256,125,159,756,97,161,721,3,10,1200.0,2.7,57.0,1400.0,8.9,54.5,1500.0,4.8,55.0,1400.0,1.3,57.0
1400,5.0,3.0,56.5,2,9,10.0,43.0,0,0,1,0,1,2,9,19,4,0.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,35.0,5.0,34.0,34.0,3.0,37.0,37.5,1.0,38.0,38.5,4.0,34.5,35.0,2.0,16,32,140,18,41,152,83,142,564,58,108,451,5,26,1200.0,3.7,56.5,1300.0,4.3,56.5,1200.0,0.2,57.5,1300.0,1.4,54.0
1400,5.0,3.0,56.0,2,6,11.0,33.0,0,0,3,0,3,1,3,8,4,1.0,1.0,4.0,0.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,2.0,35.5,5.0,41.0,41.5,3.0,40.0,40.5,4.0,36.0,36.5,7.0,40.0,40.5,2.0,59,128,644,26,63,252,31,74,241,59,152,750,24,219,1400.0,4.1,56.0,1400.0,0.4,56.0,1400.0,0.7,55.5,1200.0,3.6,56.0
1400,1.0,8.0,56.0,4,5,14.0,18.0,0,0,0,1,2,2,5,20,6,2.0,0.0,6.0,0.0,0.0,5.0,2.0,1.0,5.0,0.0,2.0,5.0,39.0,1.0,35.0,35.0,8.0,35.0,35.0,4.0,36.5,36.5,2.0,38.5,38.5,4.0,10,22,137,2,2,25,21,37,173,9,8,68,3,19,1600.0,0.2,58.0,2200.0,3.4,54.0,2400.0,3.4,54.5,2100.0,2.8,55.0
1400,3.0,3.0,55.5,2,4,13.0,25.0,0,0,0,1,3,2,3,15,5,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,0.0,1.0,2.0,37.0,3.0,30.5,30.5,3.0,34.5,34.5,4.0,36.0,36.0,5.0,35.5,35.5,7.0,34,80,578,6,13,34,17,24,99,9,19,52,0,1,1400.0,0.7,52.0,1400.0,5.1,52.0,1400.0,2.4,52.0,1300.0,3.8,55.5
1400,3.0,5.0,55.5,4,7,11.0,19.0,0,0,2,1,3,3,7,34,5,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,4.0,36.0,3.0,31.5,31.5,5.0,38.5,38.5,1.0,34.0,34.0,5.0,35.5,35.5,2.0,73,130,588,6,15,75,37,57,318,25,58,312,1,7,1600.0,3.8,55.5,1400.0,6.5,55.5,1200.0,1.5,56.5,1400.0,3.0,56.5
1400,3.0,6.0,54.0,1,1,17.0,17.0,1,1,4,1,1,1,0,4,4,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,3.0,28.0,30.0,6.0,33.5,38.0,6.0,34.0,39.0,4.0,30.0,37.5,6.0,0,0,0,2,3,15,13,26,107,3,4,26,0,0,1400.0,5.3,51.5,1600.0,8.7,57.0,1400.0,6.6,55.5,1400.0,4.0,56.0
1400,0.0,7.0,57.0,8,10,29.0,36.0,1,0,3,2,5,5,7,20,6,3.0,2.0,7.0,1.0,1.0,6.0,1.0,2.0,4.0,1.0,2.0,4.0,46.0,16.0,52.5,52.5,7.0,49.0,49.0,9.0,54.0,54.0,1.0,45.0,45.0,3.0,23,41,201,51,95,349,166,229,883,132,214,833,4,19,1600.0,6.1,55.5,1400.0,1.8,58.0,2040.0,5.6,57.0,1600.0,3.0,55.0
1400,4.0,2.0,57.0,8,6,38.0,29.0,0,0,1,1,3,2,2,9,6,1.0,0.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,47.5,4.0,52.5,52.5,2.0,48.5,48.5,6.0,50.5,50.5,3.0,50.0,50.0,1.0,30,49,240,11,14,94,31,56,266,31,52,313,1,33,1215.0,2.5,55.5,1400.0,0.2,55.0,1200.0,2.7,53.0,1400.0,1.1,57.0
1400,2.0,1.0,57.0,10,15,17.0,26.0,0,0,0,4,6,3,7,25,7,0.0,2.0,5.0,0.0,3.0,5.0,0.0,1.0,5.0,0.0,2.0,5.0,50.0,2.0,51.5,51.5,1.0,43.0,43.0,4.0,46.0,46.0,4.0,48.0,48.0,3.0,59,128,644,20,49,249,134,290,1395,49,98,521,2,16,1800.0,2.5,56.0,1600.0,1.0,53.0,1600.0,3.6,53.0,1400.0,2.3,54.0
1400,6.0,0.0,57.0,7,5,22.0,16.0,3,0,8,4,4,6,5,26,6,1.0,1.0,5.0,2.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,2.0,40.0,6.0,40.5,40.5,11.0,40.0,40.0,3.0,48.5,48.5,2.0,36.0,36.0,8.0,75,185,783,6,4,28,10,12,85,7,5,39,0,0,1215.0,3.5,50.0,1600.0,7.9,53.0,1400.0,4.1,51.0,1400.0,0.5,54.5
1400,8.0,4.0,57.0,6,8,25.0,33.0,1,0,1,3,4,6,6,21,6,2.0,3.0,6.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,3.0,46.0,8.0,40.0,40.0,4.0,46.0,46.0,5.0,47.0,47.0,3.0,43.0,43.0,4.0,32,91,465,6,13,34,17,24,99,9,19,52,1,1,1400.0,2.8,53.0,1600.0,3.4,56.5,1400.0,4.3,55.0,1200.0,1.7,57.5
1400,1.0,0.0,57.0,5,1,63.0,13.0,1,1,2,3,1,0,0,2,4,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,46.0,1.0,41.5,42.0,10.0,37.0,38.0,6.0,44.5,46.0,1.0,43.0,46.0,1.0,35,76,468,6,3,19,8,11,51,11,10,63,5,22,1400.0,6.8,56.0,1400.0,6.0,54.0,1400.0,7.6,57.0,1400.0,0.2,54.5
1400,3.0,5.0,57.0,5,7,25.0,35.0,0,0,0,1,2,4,6,18,5,2.0,2.0,4.0,1.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,3.0,41.5,3.0,36.5,36.5,5.0,41.5,41.5,1.0,34.0,34.0,5.0,43.5,43.5,2.0,34,80,578,6,13,34,17,24,99,9,19,52,0,1,1400.0,0.9,51.0,1400.0,5.1,51.0,1200.0,0.1,53.0,1400.0,6.5,53.0
1400,5.0,5.0,57.0,3,5,20.0,33.0,0,0,0,0,3,1,4,10,4,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,43.5,5.0,45.0,45.0,5.0,46.0,46.5,1.0,45.5,46.5,3.0,43.0,44.0,8.0,54,80,360,31,53,256,125,159,756,97,161,721,3,10,1400.0,2.2,58.5,1200.0,4.2,53.0,1200.0,0.8,56.0,1400.0,1.4,57.0
1400,3.0,2.0,57.0,5,8,20.0,32.0,0,0,0,1,0,5,6,21,5,2.0,3.0,5.0,2.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,3.0,48.5,3.0,47.0,47.0,2.0,49.0,49.0,5.0,43.0,43.0,9.0,45.5,45.5,4.0,106,216,1036,1,2,22,1,2,15,31,56,273,3,26,1200.0,0.3,54.0,1200.0,0.8,58.0,1200.0,1.7,53.0,1200.0,4.3,53.0
1400,0.0,6.0,57.0,5,3,33.0,20.0,0,0,0,1,0,4,1,12,4,2.0,1.0,5.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,34.5,12.0,48.5,49.0,6.0,47.5,48.0,1.0,41.5,42.5,12.0,46.5,48.0,1.0,64,68,294,30,35,143,30,33,137,93,133,477,32,105,1200.0,11.7,53.0,1200.0,1.9,53.0,1200.0,2.5,57.0,1300.0,6.6,55.5
1400,6.0,0.0,57.0,4,5,19.0,24.0,0,0,0,3,4,3,4,15,5,1.0,2.0,6.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,1.0,4.0,36.0,6.0,27.0,27.0,11.0,49.0,49.0,3.0,43.5,43.5,5.0,45.0,45.0,2.0,28,75,334,0,8,27,14,44,192,16,29,99,0,1,1200.0,7.8,59.0,1400.0,17.0,55.0,1400.0,0.7,53.0,1400.0,5.4,57.0
1400,3.0,2.0,57.0,4,2,57.0,29.0,0,1,1,2,0,0,1,1,4,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,49.0,3.0,49.5,50.0,2.0,43.5,47.0,1.0,42.5,46.5,1.0,38.5,42.5,1.0,73,130,588,1,2,8,4,5,44,4,8,25,0,5,1215.0,1.0,54.0,1200.0,0.2,54.0,1400.0,0.4,57.5,1400.0,0.8,56.5
1400,6.0,9.0,57.0,2,2,12.0,12.0,0,0,0,0,0,2,2,15,4,0.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,3.0,39.0,6.0,42.5,42.5,9.0,43.0,43.5,6.0,46.0,46.5,10.0,25.0,30.0,13.0,50,98,582,6,15,75,37,57,318,25,58,312,10,116,1400.0,3.7,57.0,1600.0,6.4,57.0,1300.0,2.3,60.0,1200.0,4.1,54.5
1400,2.0,3.0,55.0,2,5,17.0,42.0,0,0,0,1,1,0,3,8,3,1.0,2.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,45.0,2.0,37.0,37.5,3.0,38.5,40.5,8.0,37.5,40.0,8.0,34.0,38.5,14.0,16,32,140,51,95,349,166,229,883,132,214,833,0,4,1600.0,0.5,56.5,1400.0,2.8,56.5,1600.0,4.0,57.0,1200.0,5.3,53.0
1400,2.0,6.0,57.0,3,6,19.0,38.0,1,1,3,1,4,2,4,13,4,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,34.0,2.0,39.5,39.5,6.0,45.0,46.0,2.0,44.5,45.5,2.0,40.5,42.0,5.0,0,0,0,2,2,9,5,3,29,2,7,19,0,0,1400.0,6.8,55.5,1200.0,4.5,56.0,1400.0,1.3,56.5,1400.0,0.1,54.5
1400,2.0,9.0,57.0,4,4,31.0,31.0,0,0,1,1,1,3,3,11,4,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0,43.5,2.0,42.5,42.5,9.0,37.0,37.5,5.0,37.5,39.5,10.0,43.0,45.0,3.0,52,95,417,51,95,349,166,229,883,132,214,833,23,128,1400.0,0.4,55.0,1200.0,6.3,53.0,1400.0,6.0,55.5,1400.0,7.0,59.0
1400,5.0,2.0,57.0,3,6,18.0,35.0,0,0,0,1,1,3,6,16,5,0.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,40.0,5.0,39.5,39.5,2.0,38.5,38.5,2.0,40.0,40.0,5.0,37.5,37.5,8.0,0,0,0,13,16,99,57,116,525,18,35,182,0,0,1400.0,1.6,57.0,1200.0,2.0,57.0,1550.0,2.5,54.0,1400.0,1.8,52.0
1400,8.0,8.0,57.0,3,5,17.0,28.0,0,1,1,3,2,2,3,14,5,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,36.0,8.0,36.5,36.5,8.0,31.0,31.0,6.0,38.0,38.0,3.0,40.5,40.5,3.0,0,0,0,6,15,75,37,57,318,25,58,312,0,0,1400.0,4.3,54.0,1200.0,5.3,54.5,1400.0,9.5,55.0,1400.0,3.5,55.0
1400,9.0,7.0,57.0,3,1,30.0,10.0,0,0,0,2,1,1,1,6,4,2.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,36.5,9.0,39.0,39.0,7.0,42.5,44.0,1.0,40.0,41.5,8.0,39.5,41.0,5.0,0,0,0,31,53,256,125,159,756,97,161,721,0,0,1400.0,4.7,54.0,1200.0,2.9,57.0,1500.0,3.0,51.5,1500.0,2.2,57.5
1400,3.0,2.0,57.0,2,4,15.0,31.0,0,0,1,0,0,2,4,12,4,0.0,1.0,4.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,38.5,3.0,42.5,42.5,2.0,38.5,39.5,5.0,40.5,42.0,1.0,33.0,34.5,4.0,0,0,0,8,7,46,13,33,157,12,24,116,0,0,1200.0,2.9,57.5,1200.0,0.1,57.0,1200.0,2.5,57.0,1200.0,1.3,58.0
1400,9.0,4.0,60.0,3,5,11.0,19.0,0,0,0,3,1,3,3,22,5,1.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,3.0,32.0,9.0,35.0,35.0,4.0,33.5,33.5,6.0,27.0,27.0,10.0,36.0,36.0,1.0,73,130,588,6,15,75,37,57,318,25,58,312,1,7,1400.0,4.2,57.0,1200.0,2.4,57.0,1400.0,3.7,57.5,1600.0,9.0,58.0
